Pose,Landmark,X,Y,Z,Visibility
up,Landmark_31,0.5818896889686584,1.084041714668274,-0.11581860482692719,0.10620082169771194
up,Landmark_32,0.3851850628852844,1.0571554899215698,0.04380396381020546,0.10786906629800797
up,Landmark_0,0.6407877802848816,0.608110785484314,-0.5587251782417297,0.9989449381828308
up,Landmark_1,0.6504555940628052,0.5856117606163025,-0.5129149556159973,0.9988283514976501
up,Landmark_2,0.6574740409851074,0.5854654908180237,-0.5126636028289795,0.9987715482711792
up,Landmark_3,0.6649142503738403,0.585406482219696,-0.5125734210014343,0.9987543821334839
up,Landmark_4,0.6294678449630737,0.5878525376319885,-0.5071758031845093,0.9990300536155701
up,Landmark_5,0.6230555176734924,0.5893480777740479,-0.5072771906852722,0.9991140365600586
up,Landmark_6,0.616327166557312,0.5909233689308167,-0.5071156620979309,0.9992499351501465
up,Landmark_7,0.6795238256454468,0.6028421521186829,-0.3137287497520447,0.9985661506652832
up,Landmark_8,0.6075717210769653,0.6088491678237915,-0.2822854518890381,0.9992175698280334
up,Landmark_9,0.6562930345535278,0.640354573726654,-0.4877414107322693,0.9988428950309753
up,Landmark_10,0.6290283799171448,0.6407495141029358,-0.47880491614341736,0.9988468885421753
up,Landmark_11,0.7323020696640015,0.719412088394165,-0.32827624678611755,0.9708919525146484
up,Landmark_12,0.5700665712356567,0.7375479936599731,-0.20213226974010468,0.9729644060134888
up,Landmark_13,0.7720081210136414,0.5139352083206177,-0.565310001373291,0.9719215631484985
up,Landmark_14,0.5361405611038208,0.5247859358787537,-0.3261609673500061,0.9802322387695312
up,Landmark_15,0.731217086315155,0.31362804770469666,-0.6915727853775024,0.9586150646209717
up,Landmark_16,0.5416151285171509,0.3383342921733856,-0.4429141879081726,0.9669129252433777
up,Landmark_17,0.7323135137557983,0.27765578031539917,-0.7680549025535583,0.931359589099884
up,Landmark_18,0.5370671153068542,0.3014910817146301,-0.5021836757659912,0.9344155192375183
up,Landmark_19,0.721490740776062,0.2730346620082855,-0.7460548877716064,0.9303173422813416
up,Landmark_20,0.5499069094657898,0.29444557428359985,-0.493652880191803,0.9341520071029663
up,Landmark_21,0.7160694003105164,0.2835679054260254,-0.6948659420013428,0.9304492473602295
up,Landmark_22,0.5564214587211609,0.30600228905677795,-0.45136505365371704,0.9376223683357239
up,Landmark_23,0.6997557878494263,1.0669664144515991,-0.10276111215353012,0.3336983919143677
up,Landmark_24,0.6169394850730896,1.053881287574768,0.10325999557971954,0.4369882643222809
up,Landmark_25,0.6244850158691406,0.9155809283256531,-0.2586559057235718,0.23655128479003906
up,Landmark_26,0.4501458704471588,0.8964866399765015,-0.03157562017440796,0.4290556311607361
up,Landmark_27,0.6095446944236755,1.0982780456542969,0.003821111051365733,0.1174044981598854
up,Landmark_28,0.4281170964241028,1.0496165752410889,0.14300990104675293,0.1256755143404007
up,Landmark_29,0.6187012791633606,1.1419093608856201,0.01899925246834755,0.0984601303935051
up,Landmark_30,0.4379417896270752,1.074190378189087,0.15201899409294128,0.13035286962985992
up,Landmark_31,0.5748223066329956,1.0920789241790771,-0.12749765813350677,0.11164523661136627
up,Landmark_32,0.37405484914779663,1.0674858093261719,0.036391325294971466,0.11013536155223846
up,Landmark_0,0.6402056813240051,0.6072471141815186,-0.5480109453201294,0.9990425705909729
up,Landmark_1,0.6497101187705994,0.5844498872756958,-0.49951523542404175,0.99893718957901
up,Landmark_2,0.6566441655158997,0.5841410160064697,-0.49930649995803833,0.9988849759101868
up,Landmark_3,0.6640153527259827,0.5840044021606445,-0.4992194175720215,0.9988702535629272
up,Landmark_4,0.6289259791374207,0.5872189402580261,-0.4949456751346588,0.999117910861969
up,Landmark_5,0.6225510835647583,0.588769257068634,-0.4950487017631531,0.9991914629936218
up,Landmark_6,0.6157582998275757,0.5903816819190979,-0.4949163496494293,0.9993143677711487
up,Landmark_7,0.6785602569580078,0.6019582748413086,-0.2964845895767212,0.9986892342567444
up,Landmark_8,0.606925368309021,0.6086353063583374,-0.2711389660835266,0.9992833733558655
up,Landmark_9,0.6560351848602295,0.6396665573120117,-0.4765980839729309,0.998884379863739
up,Landmark_10,0.6285343170166016,0.6406049728393555,-0.46953949332237244,0.9988645315170288
up,Landmark_11,0.7327829599380493,0.7192522287368774,-0.3156195282936096,0.9680609107017517
up,Landmark_12,0.5699452757835388,0.7374646663665771,-0.20610657334327698,0.9698154926300049
up,Landmark_13,0.771471381187439,0.5139200687408447,-0.565474271774292,0.9733415842056274
up,Landmark_14,0.5360637903213501,0.5249001979827881,-0.33702152967453003,0.9807291626930237
up,Landmark_15,0.7310546636581421,0.3140193223953247,-0.7017504572868347,0.9606547355651855
up,Landmark_16,0.5408200621604919,0.3380935788154602,-0.4437940716743469,0.96809321641922
up,Landmark_17,0.7319607734680176,0.2780035138130188,-0.7778652906417847,0.933154284954071
up,Landmark_18,0.5357741117477417,0.3014209568500519,-0.5048747658729553,0.9357224702835083
up,Landmark_19,0.7212518453598022,0.2735516428947449,-0.7578569650650024,0.9320844411849976
up,Landmark_20,0.5489197969436646,0.29401537775993347,-0.4946320056915283,0.9353706240653992
up,Landmark_21,0.7159398794174194,0.28412628173828125,-0.7061191201210022,0.9322921633720398
up,Landmark_22,0.5555711984634399,0.3055118918418884,-0.4520650804042816,0.9388308525085449
up,Landmark_23,0.6996073722839355,1.0673696994781494,-0.09433566778898239,0.3171229660511017
up,Landmark_24,0.6157650947570801,1.0544289350509644,0.09498963505029678,0.4163351058959961
up,Landmark_25,0.6298860311508179,0.9152333736419678,-0.25173863768577576,0.22911125421524048
up,Landmark_26,0.45452404022216797,0.903911292552948,-0.0672089010477066,0.4242972135543823
up,Landmark_27,0.6199418306350708,1.1022039651870728,0.012811797671020031,0.11398284137248993
up,Landmark_28,0.4313892722129822,1.053918719291687,0.11361954361200333,0.12266939878463745
up,Landmark_29,0.6270298361778259,1.1460117101669312,0.02722286805510521,0.0950179472565651
up,Landmark_30,0.4436107575893402,1.0747466087341309,0.12388058006763458,0.12568342685699463
up,Landmark_31,0.593579113483429,1.0992751121520996,-0.12789997458457947,0.10899215936660767
up,Landmark_32,0.3921288847923279,1.0765337944030762,-0.0019138762727379799,0.10797803103923798
up,Landmark_0,0.6400082111358643,0.6070096492767334,-0.5236951112747192,0.9991264343261719
up,Landmark_1,0.6496230959892273,0.5840979814529419,-0.47365298867225647,0.9990310668945312
up,Landmark_2,0.6565755009651184,0.5837466716766357,-0.47363489866256714,0.9989832043647766
up,Landmark_3,0.6639195680618286,0.5835886001586914,-0.47362127900123596,0.9989713430404663
up,Landmark_4,0.6287047863006592,0.587087869644165,-0.46904411911964417,0.9991927742958069
up,Landmark_5,0.6222025156021118,0.588653028011322,-0.46926674246788025,0.9992560744285583
up,Landmark_6,0.6152724027633667,0.5902648568153381,-0.4692937731742859,0.999367356300354
up,Landmark_7,0.6783578991889954,0.601531445980072,-0.27539098262786865,0.9987983107566833
up,Landmark_8,0.6063821315765381,0.6084058880805969,-0.25140178203582764,0.9993412494659424
up,Landmark_9,0.6558732986450195,0.6391748785972595,-0.4555426239967346,0.9989248514175415
up,Landmark_10,0.6280509233474731,0.640531599521637,-0.4492008090019226,0.9988852143287659
up,Landmark_11,0.7329853773117065,0.7184337377548218,-0.3073151409626007,0.9679455161094666
up,Landmark_12,0.5699061155319214,0.7369851469993591,-0.1876274049282074,0.9695567488670349
up,Landmark_13,0.7716642022132874,0.514110267162323,-0.5400856733322144,0.9752718806266785
up,Landmark_14,0.5360231399536133,0.524614691734314,-0.29936331510543823,0.9817484021186829
up,Landmark_15,0.7303032279014587,0.3107095956802368,-0.6372976303100586,0.9629138112068176
up,Landmark_16,0.5406011343002319,0.33816206455230713,-0.3983902037143707,0.9692743420600891
up,Landmark_17,0.7308346033096313,0.2744895815849304,-0.7089139223098755,0.9351108074188232
up,Landmark_18,0.5354628562927246,0.30155816674232483,-0.45996737480163574,0.9364482164382935
up,Landmark_19,0.719367265701294,0.27093619108200073,-0.6872017979621887,0.9338721036911011
up,Landmark_20,0.5488507151603699,0.2942652404308319,-0.4514376223087311,0.9358968734741211
up,Landmark_21,0.714187502861023,0.28166452050209045,-0.6399710178375244,0.9343483448028564
up,Landmark_22,0.555381178855896,0.30571672320365906,-0.4089781641960144,0.9396162629127502
up,Landmark_23,0.7014549374580383,1.0675686597824097,-0.09431463479995728,0.315547913312912
up,Landmark_24,0.6155205965042114,1.0546603202819824,0.09500398486852646,0.41734781861305237
up,Landmark_25,0.6415286064147949,0.9414659142494202,-0.27422624826431274,0.225904181599617
up,Landmark_26,0.47201213240623474,0.9431203603744507,-0.14329893887043,0.43116599321365356
up,Landmark_27,0.6534168720245361,1.1830334663391113,-0.04996389150619507,0.11246924102306366
up,Landmark_28,0.4724142551422119,1.1340478658676147,0.011226806789636612,0.12752492725849152
up,Landmark_29,0.6655439138412476,1.233513355255127,-0.041858796030282974,0.0942920595407486
up,Landmark_30,0.48736730217933655,1.1590667963027954,0.017342831939458847,0.13207092881202698
up,Landmark_31,0.6343497037887573,1.1986563205718994,-0.21854761242866516,0.10668901354074478
up,Landmark_32,0.42932599782943726,1.175397276878357,-0.1438966542482376,0.11076429486274719
up,Landmark_0,0.6398857831954956,0.6068152189254761,-0.5202202200889587,0.9992051124572754
up,Landmark_1,0.6495554447174072,0.5837999582290649,-0.47182226181030273,0.9991186857223511
up,Landmark_2,0.6564772129058838,0.5834884643554688,-0.47165918350219727,0.9990739226341248
up,Landmark_3,0.6637669205665588,0.5833873748779297,-0.47155651450157166,0.9990643858909607
up,Landmark_4,0.6287009119987488,0.586755096912384,-0.46794620156288147,0.999263346195221
up,Landmark_5,0.6221931576728821,0.5882408022880554,-0.4680509567260742,0.999317467212677
up,Landmark_6,0.6152496337890625,0.5897847414016724,-0.4679506719112396,0.999418318271637
up,Landmark_7,0.6777994632720947,0.6013840436935425,-0.27688318490982056,0.9988930821418762
up,Landmark_8,0.6061261892318726,0.607709527015686,-0.2569175958633423,0.9993907809257507
up,Landmark_9,0.6554957032203674,0.6388875842094421,-0.4517992436885834,0.998944103717804
